RESULT TYPE	ID	ASPECT	LEMMA	FRAME	REFLEXVERB
RESULT_1	blu-v-dožínat-dožít2-dožnout-1	pf	dožít	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-dožínat-dožít2-dožnout-1	pf	dožnout	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-vyzvat-vyzývat-1	impf	vyzývat  	ACT(1;obl) ADDR(4;obl) PAT(k+3,na+4,inf,aby,ať,že;obl)	no_reflexverb
RESULT_1	blu-v-vyzvat-vyzývat-1	pf	vyzvat	ACT(1;obl) ADDR(4;obl) PAT(k+3,na+4,inf,aby,ať,že;obl)	no_reflexverb
RESULT_1	blu-v-zazpívat-1+3	pf	zazpívat	ACT(1;obl) ADDR(3;opt) PAT(4,o+6,že;obl)	no_reflexverb
RESULT_1	blu-v-zasvěcovat-zasvětit-2	impf	zasvěcovat 	ACT(1;obl) ADDR(4;obl) PAT(do+2;obl)	no_reflexverb
RESULT_1	blu-v-zasvěcovat-zasvětit-2	pf	zasvětit	ACT(1;obl) ADDR(4;obl) PAT(do+2;obl)	no_reflexverb
RESULT_1	blu-v-donucovat-donutit-1	impf	donucovat 	ACT(1;obl) ADDR(4;obl) PAT(do+2,k+3,inf,aby,ať;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-donucovat-donutit-1	pf	donutit	ACT(1;obl) ADDR(4;obl) PAT(do+2,k+3,inf,aby,ať;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-pobírat-pobrat-1	impf	pobírat 	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-pobírat-pobrat-1	pf	pobrat	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-plnit-1	impf	plnit 	ACT(1;obl) PAT(4;obl) EFF(7;opt)	no_reflexverb
RESULT_1_i	blu-v-vystavit-vystavovat-5	pf	vystavit	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vít-3.1	impf	vít	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1_i	blu-v-odnášet-si-odnést-si-1	impf	odnášet si 	i ACT(1;obl) PAT(4;obl)	derived-nonspecific
RESULT_1_i	blu-v-odnášet-si-odnést-si-1	pf	odnést si	i ACT(1;obl) PAT(4;obl)	derived-nonspecific
RESULT_1	blu-v-pamatovat-2	impf	pamatovat (si)	ACT(1;obl) PAT(4,na+4;obl) EFF(inf,jak,že;obl)	no_reflexverb
RESULT_1	blu-v-zakotvit-zakotvovat-2	impf	zakotvovat  	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-zakotvit-zakotvovat-2	pf	zakotvit	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-zatelefonovat-si-1	pf	zatelefonovat si	ACT(1;obl) ADDR(s+7;obl) PAT(4,o+6,že,cont;obl)	derived-recipr_recipient_ADDR blu-v-zatelefonovat-1
RESULT_1	blu-v-nutit-1	impf	nutit 	ACT(1;obl) ADDR(4;obl) PAT(do+2,k+3,inf,aby,ať;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-nakoupit-nakupovat1-1	impf	nakupovat  	ACT(1;obl) PAT(4;obl) ORIG(od+2;opt) LOC(;typ) BEN(3,pro+4;typ) RCMP(za+4;typ)	no_reflexverb
RESULT_1	blu-v-nakoupit-nakupovat1-1	pf	nakoupit  	ACT(1;obl) PAT(4;obl) ORIG(od+2;opt) LOC(;typ) BEN(3,pro+4;typ) RCMP(za+4;typ)	no_reflexverb
RESULT_1	blu-v-promíchat-promíchávat-2	impf	promíchávat  	ACT(1;obl) ADDR(s+7;obl) PAT(4;obl) EFF(do+2,v+4;opt)	no_reflexverb
RESULT_1	blu-v-promíchat-promíchávat-2	pf	promíchat	ACT(1;obl) ADDR(s+7;obl) PAT(4;obl) EFF(do+2,v+4;opt)	no_reflexverb
RESULT_1	blu-v-hladit-1	impf	hladit 	ACT(1;obl) PAT(4;obl) BEN(3;typ) LOC(;typ)	no_reflexverb
RESULT_2	blu-v-hřát-se-1	impf	hřát se 	ACT(1;obl) PAT(z+2;opt) EFF(na+4;opt) DIFF(o+4;opt) LOC(;typ) CAUS(7;typ)	derived-decaus_theme blu-v-hřát-2 %Voda se hřeje.% %Na sporáku stál velký měděný hrnec a v něm se hřála voda.% [SYN] ~ derived-quasiconv_CAUS|LOC blu-v-hřát-2 %ve slunci se hřejí kolektory% [podle SYN] %Zajímavostí stroje bylo jeho startování. Hlava motoru se hřála zapálením ohně až do jasně červené barvy ...% [SYN] ~ derived-autocaus_patient_PAT blu-v-hřát-2 %Zatímco se tam tančilo a lidé se hřáli na jedné z nádherných hostin, jimiž byli savojští panovníci všech dob proslulí, prošel tajnými dveřmi posel.% [SYN]
RESULT_1	blu-v-vylévat-vylít-2	impf	vylévat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vylévat-vylít-2	pf	vylít	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_2	blu-v-zaplést-se-zaplétat-se-2.2	impf	zaplétat se 	ACT(1;obl) PAT(do+2;obl)	derived-autocaus_patient_ADDR blu-v-zaplést-zaplétat-4
RESULT_2	blu-v-zaplést-se-zaplétat-se-2.2	pf	zaplést se	ACT(1;obl) PAT(do+2;obl)	derived-autocaus_patient_ADDR blu-v-zaplést-zaplétat-4
RESULT_1_i	blu-v-pouštět-si-pustit-si-1	impf	pouštět si  	i ACT(1;obl) PAT(4;obl) DPHR(k tělu;obl)	derived-nonspecific
RESULT_1_i	blu-v-pouštět-si-pustit-si-1	pf	pustit si  	i ACT(1;obl) PAT(4;obl) DPHR(k tělu;obl)	derived-nonspecific
RESULT_1	blu-v-odejmout-odnímat-1	impf	odnímat 	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-odejmout-odnímat-1	pf	odejmout	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zaměřit-zaměřovat-1	impf	zaměřovat  	ACT(1;obl) PAT(4;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-zaměřit-zaměřovat-1	pf	zaměřit	ACT(1;obl) PAT(4;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-uchránit-1	pf	uchránit	ACT(1;obl) PAT(4;obl) EFF(od+2,proti+3,před+7,aby;obl)	no_reflexverb
RESULT_1	blu-v-tlačit-6	impf	tlačit 	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt)	no_reflexverb
RESULT_1	blu-v-přiklánět-přiklonit-1	impf	přiklánět  	ACT(1;obl) PAT(4;obl) DIR3(;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-přiklánět-přiklonit-1	pf	přiklonit	ACT(1;obl) PAT(4;obl) DIR3(;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-umístit-umisťovat-umísťovat-2	impf	umisťovat	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-umístit-umisťovat-umísťovat-2	impf	umísťovat  	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-umístit-umisťovat-umísťovat-2	pf	umístit	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-trénovat-1	impf	trénovat	ACT(1;obl) PAT(4;opt) REG(v+6;typ) MEANS(7,na+6,s+7;typ)	no_reflexverb
RESULT_1	blu-v-navštěvovat-navštívit-2	impf	navštěvovat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-budovat-2	impf	budovat	ACT(1;obl) PAT(4;obl) ORIG(na+6,z+2;opt) BEN(3,pro+4;typ)	no_reflexverb
RESULT_2	blu-v-vrhat-se-vrhnout-se-1	impf	vrhat se 	ACT(1;obl) DIR3(;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	derived-autocaus_patient_PAT blu-v-vrhat-vrhnout-1
RESULT_2	blu-v-vrhat-se-vrhnout-se-1	pf	vrhnout se 	ACT(1;obl) DIR3(;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	derived-autocaus_patient_PAT blu-v-vrhat-vrhnout-1
RESULT_1	blu-v-jmenovat-3	biasp	jmenovat	ACT(1;obl) PAT(4;obl) EFF(7,za+4;obl)	no_reflexverb
RESULT_1	blu-v-upravit-upravovat-4	impf	upravovat  	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-upravit-upravovat-4	pf	upravit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1_i	blu-v-ujímat-ujmout-2	impf	ujímat  	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-ujímat-ujmout-2	pf	ujmout	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-stíhat-stihnout-2	impf	stíhat	ACT(1;obl) PAT(4;obl) CAUS(pro+4,za+4;typ)	no_reflexverb
RESULT_1	blu-v-zvedat-zvednout-1	impf	zvedat  	ACT(1;obl) PAT(4;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-zvedat-zvednout-1	pf	zvednout  	ACT(1;obl) PAT(4;obl) DIR(;typ)	no_reflexverb
RESULT_1_i	blu-v-sbírat-sebrat-4	impf	sbírat 	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-sbírat-sebrat-4	pf	sebrat 	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-prosit-1	impf	prosit 	ACT(1;obl) ADDR(4;obl) PAT(o+4,za+4,inf,aby,ať;obl)	no_reflexverb
RESULT_1	blu-v-rozptylovat-rozptýlit-3	pf	rozptýlit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-zorientovat-2	pf	zorientovat	ACT(1;obl) PAT(4;obl) CRIT(;typ) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-stáčet-stočit-3	impf	stáčet  	ACT(1;obl) PAT(4;obl) DIR3(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-stáčet-stočit-3	pf	stočit	ACT(1;obl) PAT(4;obl) DIR3(;obl) DIR(;typ)	no_reflexverb
RESULT_1_i	blu-v-postavit-10	pf	postavit	i ACT(1;obl) PAT(4;obl) MANN(;obl)	no_reflexverb
RESULT_1_i	blu-v-vyvolat-vyvolávat-5	impf	vyvolávat  	i ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1_i	blu-v-vyvolat-vyvolávat-5	pf	vyvolat	i ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-slavit-1	impf	slavit 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-diktovat-2	impf	diktovat 	ACT(1;obl) ADDR(3;obl) PAT(4,inf,aby,ať,zda,že,cont;obl)	no_reflexverb
RESULT_1_i	blu-v-postavit-7	pf	postavit	i ACT(1;obl) PAT(4;obl) EFF(do+2,před+4;obl)	no_reflexverb
RESULT_1_i	blu-v-sejmout-snímat-3	pf	sejmout	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vykoupit-vykupovat-5	impf	vykupovat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vykoupit-vykupovat-5	pf	vykoupit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_2	blu-v-nazývat-se-1	impf	nazývat se	ACT(1;obl) PAT(1,7;obl) HER(po+6;typ)	derived-autocaus_patient_PAT blu-v-nazvat-nazývat-1
RESULT_1	blu-v-nahrát-nahrávat-3	impf	nahrávat 	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-nahrát-nahrávat-3	pf	nahrát	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zrychlit-zrychlovat-1	impf	zrychlovat 	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(do+2,na+4,v+4;opt) DIFF(o+4;opt) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-zrychlit-zrychlovat-1	pf	zrychlit	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(do+2,na+4,v+4;opt) DIFF(o+4;opt) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-odhalit-odhalovat-2	impf	odhalovat  	ACT(1;obl) PAT(4,jak,zda,že,cont;obl) BEN(3;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-odhalit-odhalovat-2	pf	odhalit	ACT(1;obl) PAT(4,jak,zda,že,cont;obl) BEN(3;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-uchovat-uchovávat-2	impf	uchovávat 	ACT(1;obl) PAT(4;obl) MANN(;obl)	no_reflexverb
RESULT_1	blu-v-uchovat-uchovávat-2	pf	uchovat	ACT(1;obl) PAT(4;obl) MANN(;obl)	no_reflexverb
RESULT_1	blu-v-sbalit-sbalovat-3	pf	sbalit	ACT(1;obl) PAT(4;obl) AIM(k+3,na+4;typ)	no_reflexverb
RESULT_2	blu-v-osvobodit-se-osvobozovat-se-1	impf	osvobozovat se 	ACT(1;obl) PAT(od+2;obl)	derived-autocaus_patient_PAT blu-v-osvobodit-osvobozovat-3
RESULT_2	blu-v-osvobodit-se-osvobozovat-se-1	pf	osvobodit se	ACT(1;obl) PAT(od+2;obl)	derived-autocaus_patient_PAT blu-v-osvobodit-osvobozovat-3
RESULT_1	blu-v-tisknout-1	impf	tisknout	ACT(1;obl) PAT(4;obl) DIR3(;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-ustavit-ustavovat-1	impf	ustavovat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-ustavit-ustavovat-1	pf	ustavit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-začlenit-začleňovat-1	impf	začleňovat  	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-začlenit-začleňovat-1	pf	začlenit	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1_i	blu-v-vynášet-vynést-5	impf	vynášet  	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-vynášet-vynést-5	pf	vynést	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vtiskat-vtisknout-vtiskovat-vtiskávat-1	impf1	vtiskat 	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-vtiskat-vtisknout-vtiskovat-vtiskávat-1	impf2	vtiskovat 	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-vtiskat-vtisknout-vtiskovat-vtiskávat-1	impf3	vtiskávat 	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-vtiskat-vtisknout-vtiskovat-vtiskávat-1	pf	vtisknout	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-hradit1-1	impf	hradit 	ACT(1;obl) PAT(4;obl) BEN(proti+3,před+7;typ)	no_reflexverb
RESULT_1	blu-v-znázornit-znázorňovat-2	impf	znázorňovat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zamítat-zamítnout-1	impf	zamítat  	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-zamítat-zamítnout-1	pf	zamítnout	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-sadit-sázet-2	impf	sázet  	ACT(1;obl) PAT(4;obl) EFF(do+2;opt) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-sadit-sázet-2	pf	sadit	ACT(1;obl) PAT(4;obl) EFF(do+2;opt) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-prodělat-prodělávat-2	impf	prodělávat  	ACT(1;obl) PAT(4;obl) ORIG(na+6;opt)	no_reflexverb
RESULT_1	blu-v-prodělat-prodělávat-2	pf	prodělat	ACT(1;obl) PAT(4;obl) ORIG(na+6;opt)	no_reflexverb
RESULT_1	blu-v-odebírat-odebrat-4	impf	odebírat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-odebírat-odebrat-4	pf	odebrat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-brát-si-vzít-si-3+6	impf	brát si 	i ACT(1;obl) PAT(4;obl) DPHR(na odpovědnost/zodpovědnost,na starost,na svědomí,na triko;obl)	derived-nonspecific
RESULT_1_i	blu-v-brát-si-vzít-si-3+6	pf	vzít si 	i ACT(1;obl) PAT(4;obl) DPHR(na odpovědnost/zodpovědnost,na starost,na svědomí,na triko;obl)	derived-nonspecific
RESULT_1	blu-v-zadat-zadávat-3	impf	zadávat 	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zadat-zadávat-3	pf	zadat	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-přecházet-přechodit-přejít-2	impf	přecházet  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-přecházet-přechodit-přejít-2	pf1	přejít	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-všímat-si-všimnout-si-2	impf	všímat si  	ACT(1;obl) PAT(2;obl) EFF(jak,že;obl)	tantum
RESULT_1	blu-v-všímat-si-všimnout-si-2	pf	všimnout si	ACT(1;obl) PAT(2;obl) EFF(jak,že;obl)	tantum
RESULT_1	blu-v-skoncovat-1	pf	skoncovat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-signalizovat-1	impf	signalizovat	ACT(1;obl) ADDR(3;opt) PAT(4,aby,ať,zda,že,cont;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-poradit-1	pf	poradit	ACT(1;obl) ADDR(3;obl) PAT(4,inf,aby,ať,zda,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-napsat-2+3	pf	napsat	ACT(1;obl) ADDR(3;opt) PAT(na+4,o+6;obl) EFF(4,že,cont;obl) DIR3(;typ) MANN(;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-dokončit-dokončovat-1	impf	dokončovat  	ACT(1;obl) PAT(4;obl) TWHEN(;typ)	no_reflexverb
RESULT_1	blu-v-dokončit-dokončovat-1	pf	dokončit	ACT(1;obl) PAT(4;obl) TWHEN(;typ)	no_reflexverb
RESULT_1	blu-v-převádět-převést-2	impf	převádět  	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR3(;obl) INTT(k+3,na+4,inf;opt)	no_reflexverb
RESULT_1	blu-v-převádět-převést-2	pf	převést	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR3(;obl) INTT(k+3,na+4,inf;opt)	no_reflexverb
RESULT_1	blu-v-plavat-plovat-2	impf1	plavat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-pokládat-položit-3	impf	pokládat  	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-pokládat-položit-3	pf	položit	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-točit-3	impf	točit 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-řadit-2	impf	řadit 	ACT(1;obl) PAT(4;obl) EFF(do+2,k+3,mezi+4;obl)	no_reflexverb
RESULT_1	blu-v-odvádět-odvést-1	impf	odvádět  	ACT(1;obl) PAT(4;obl) DIR3(;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-odvádět-odvést-1	pf	odvést	ACT(1;obl) PAT(4;obl) DIR3(;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-začínat-začít-1	impf	začínat 	ACT(1;obl) PAT(4,s+7,inf;obl) TWHEN(;typ) MEANS(7;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-začínat-začít-1	pf	začít 	ACT(1;obl) PAT(4,s+7,inf;obl) TWHEN(;typ) MEANS(7;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-uklánět-uklonit-1	impf	uklánět  	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-uklánět-uklonit-1	pf	uklonit	ACT(1;obl) PAT(4;obl) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-konstatovat-1	biasp	konstatovat	ACT(1;obl) PAT(4,zda,že,cont;obl)	no_reflexverb
RESULT_1_i	blu-v-uvidět-5	pf	uvidět	i ACT(1;obl) PAT(4,že;obl) MANN(;obl)	no_reflexverb
RESULT_1	blu-v-klamat-1	impf	klamat 	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1_i	blu-v-myslet-myslit-7	impf	myslet	i ACT(1;obl) PAT(4,že;obl) EFF(7;obl)	no_reflexverb
RESULT_1_i	blu-v-myslet-myslit-7	impf	myslit 	i ACT(1;obl) PAT(4,že;obl) EFF(7;obl)	no_reflexverb
RESULT_1	blu-v-hlásit-2	impf	hlásit 	ACT(1;obl) ADDR(3;opt) PAT(na+4;obl) EFF(4,že,cont;obl) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-stáhnout-stahovat-2	impf	stahovat 	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-stáhnout-stahovat-2	pf	stáhnout	ACT(1;obl) PAT(4;obl) DIR1(;obl) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-končit-2	impf	končit 	ACT(1;obl) PAT(4;obl) TWHEN(;typ) CAUS(kvůli+3,pro+4;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-utírat-utřít-3	pf	utřít	ACT(1;obl) ADDR(s+7;obl) PAT(4;obl) EFF(do+2;opt)	no_reflexverb
RESULT_1_i	blu-v-vynechat-vynechávat-4	pf	vynechat	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-cvičit-3	impf	cvičit 	ACT(1;obl) PAT(4;obl) MEANS(na+4;typ)	no_reflexverb
RESULT_1	blu-v-zabíjet-zabít-1	impf	zabíjet  	ACT(1;obl) PAT(4;obl) MEANS(7;typ) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-zabíjet-zabít-1	pf	zabít	ACT(1;obl) PAT(4;obl) MEANS(7;typ) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-vykázat-vykazovat-2	impf	vykazovat  	ACT(1;obl) ADDR(3;opt) PAT(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-vykázat-vykazovat-2	pf	vykázat	ACT(1;obl) ADDR(3;opt) PAT(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-upouštět-upustit-3	impf	upouštět 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-upouštět-upustit-3	pf	upustit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-čerpat-3	impf	čerpat	ACT(1;obl) PAT(4;obl) ORIG(od+2,z+2;opt)	no_reflexverb
RESULT_1	blu-v-vážit-2	impf	vážit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-šetřit1-2	impf	šetřit 	ACT(1;obl) PAT(4;obl) EFF(na+6;obl)	no_reflexverb
RESULT_1	blu-v-opakovat-1	impf	opakovat (si) 	ACT(1;obl) PAT(4;obl) ACMP(s+7;typ)	no_reflexverb
RESULT_1	blu-v-tvrdit1-2	impf	tvrdit 	ACT(1;obl) ADDR(3;opt) PAT(o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-odepisovat-odpisovat-odepsat-3	impf	odepisovat	ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-odepisovat-odpisovat-odepsat-3	impf	odpisovat 	ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-odepisovat-odpisovat-odepsat-3	pf	odepsat	ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-zaměřit-zaměřovat-4	impf	zaměřovat  	ACT(1;obl) PAT(4;obl) MANN(;obl)	no_reflexverb
RESULT_1	blu-v-zaměřit-zaměřovat-4	pf	zaměřit	ACT(1;obl) PAT(4;obl) MANN(;obl)	no_reflexverb
RESULT_1	blu-v-vtáhnout-vtahovat-3	impf	vtahovat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vtáhnout-vtahovat-3	pf	vtáhnout	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-změřit-3	pf	změřit (si)	i ACT(1;obl) PAT(4;obl) DPHR(od hlavy k patě,pohledem,pohledem od hlavy k patě;obl)	no_reflexverb
RESULT_1	blu-v-dobýt-dobývat-3	impf	dobývat 	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt)	no_reflexverb
RESULT_1	blu-v-dobýt-dobývat-3	pf	dobýt	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt)	no_reflexverb
RESULT_1	blu-v-pořádat-2	impf	pořádat 	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt)	no_reflexverb
RESULT_1	blu-v-podstoupit-podstupovat-1	impf	podstupovat 	ACT(1;obl) PAT(4;obl) AIM(pro+4,za+4;typ)	no_reflexverb
RESULT_1	blu-v-podstoupit-podstupovat-1	pf	podstoupit	ACT(1;obl) PAT(4;obl) AIM(pro+4,za+4;typ)	no_reflexverb
RESULT_1	blu-v-vyslechnout-vyslýchat-vyslyšet-1	pf1	vyslechnout 	ACT(1;obl) PAT(4,jak,zda,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-vyslechnout-vyslýchat-vyslyšet-1	pf2	vyslyšet	ACT(1;obl) PAT(4,jak,zda,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-křtít-1	impf	křtít	ACT(1;obl) PAT(4;obl) EFF(1,7;opt)	no_reflexverb
RESULT_1_i	blu-v-pohánět-pohnat-5	pf	pohnat	i ACT(1;obl) PAT(4;opt) DPHR(útokem;obl)	no_reflexverb
RESULT_1	blu-v-sjednocovat-sjednotit-1	impf	sjednocovat 	ACT(1;obl) ADDR(s+7;obl) PAT(4;obl) EFF(do+2,v+4;opt)	no_reflexverb
RESULT_1	blu-v-sjednocovat-sjednotit-1	pf	sjednotit	ACT(1;obl) ADDR(s+7;obl) PAT(4;obl) EFF(do+2,v+4;opt)	no_reflexverb
RESULT_1	blu-v-koupat-1	impf	koupat 	ACT(1;obl) PAT(4;obl) LOC(;typ)	no_reflexverb
RESULT_2	blu-v-ukázat-se-ukazovat-se-3.1	impf	ukazovat se  	ACT(1;obl) PAT(3;obl) COMPL(;typ)	derived-autocaus_patient_PAT blu-v-ukázat-ukazovat-1
RESULT_2	blu-v-ukázat-se-ukazovat-se-3.1	pf	ukázat se	ACT(1;obl) PAT(3;obl) COMPL(;typ)	derived-autocaus_patient_PAT blu-v-ukázat-ukazovat-1
RESULT_1	blu-v-říkat-si-1	impf	říkat si 	ACT(1;obl) ADDR(s+7;obl) PAT(4,že,cont;obl)	derived-recipr_recipient_ADDR blu-v-říci-říct-říkat-1+3
